"Periodo" "Id" "Mora_Avg" "Mora_Max" "Monto" "Num_Ifis" "Num_Cast" "Est_Civil" "Genero" "Plazo" "Cuota" "Ind_Pago" "Ind_Pago_Num" "Ind_Pago_Num_I0" "Ind_Pago_Num_I1" "Partition"
"24020" 201211 59521 8 11 1300 1 2 "Divorsiado" "Femenino" 18 81.71 "Indte" -1 0 1 "1_Training"
"24021" 201211 59522 17 17 1400 1 3 "Divorsiado" "Masculino" 18 88 "NoPay" 0 0 0 "1_Training"
"24022" 201211 59523 13 13 1600 3 1 "Union Libre" "Masculino" 24 78.34 "NoPay" 0 0 0 "1_Training"
"24023" 201211 59525 17 17 1700 1 1 "Divorsiado" "Femenino" 24 83.24 "NoPay" 0 0 0 "1_Training"
"24024" 201211 59528 13 13 1800 4 2 "Soltero" "Femenino" 24 88.13 "NoPay" 0 0 0 "1_Training"
"24025" 201211 59531 12 14 1900 2 1 "Union Libre" "Masculino" 24 93.03 "NoPay" 0 0 0 "1_Training"
"24026" 201211 59532 9 10 2000 2 2 "Casado" "Masculino" 24 97.93 "Indte" -1 0 1 "1_Training"
"24027" 201211 59533 16 16 1700 2 0 "Divorsiado" "Masculino" 24 83.24 "NoPay" 0 0 0 "1_Training"
"24028" 201211 59534 10 10 1500 3 2 "Soltero" "Femenino" 18 94.28 "Indte" -1 0 1 "1_Training"
"24029" 201211 59537 13 13 1800 0 2 "Soltero" "Femenino" 24 88.13 "NoPay" 0 0 0 "1_Training"
"24030" 201211 59542 16 16 1400 3 3 "Casado" "Femenino" 18 88 "NoPay" 0 0 0 "1_Training"
"24031" 201211 59544 11 11 1700 2 3 "Casado" "Masculino" 24 83.24 "Indte" -1 0 1 "1_Training"
"24032" 201211 59546 7 7 2000 1 0 "Union Libre" "Femenino" 24 97.93 "Pay" 1 1 1 "1_Training"
"24033" 201211 59549 16 16 1800 3 1 "Union Libre" "Femenino" 24 88.13 "NoPay" 0 0 0 "1_Training"
"24034" 201211 59550 11 12 1800 2 0 "Soltero" "Masculino" 24 88.13 "NoPay" 0 0 0 "1_Training"
"24035" 201211 59556 12 12 1400 3 2 "Casado" "Masculino" 18 88 "NoPay" 0 0 0 "1_Training"
"24036" 201211 59557 9 9 1700 2 2 "Casado" "Femenino" 24 83.24 "Indte" -1 0 1 "1_Training"
"24037" 201211 59558 15 15 1800 3 2 "Casado" "Masculino" 24 88.13 "NoPay" 0 0 0 "1_Training"
"24038" 201211 59560 15 15 1600 1 2 "Divorsiado" "Femenino" 24 78.34 "NoPay" 0 0 0 "1_Training"
"24039" 201211 59562 13 13 1700 4 2 "Union Libre" "Masculino" 24 83.24 "NoPay" 0 0 0 "1_Training"
"24040" 201211 59566 11 11 1600 3 2 "Divorsiado" "Masculino" 24 78.34 "Indte" -1 0 1 "1_Training"
"24041" 201211 59567 10 10 1800 4 1 "Divorsiado" "Masculino" 24 88.13 "Indte" -1 0 1 "1_Training"
"24042" 201211 59568 9 11 2000 4 1 "Casado" "Femenino" 24 97.93 "Indte" -1 0 1 "1_Training"
"24043" 201211 59573 11 11 1800 3 2 "Union Libre" "Masculino" 24 88.13 "Indte" -1 0 1 "1_Training"
"24044" 201211 59574 9 9 1800 2 3 "Divorsiado" "Masculino" 24 88.13 "Indte" -1 0 1 "1_Training"
"24045" 201211 59575 18 18 1800 5 2 "Casado" "Femenino" 24 88.13 "NoPay" 0 0 0 "1_Training"
"24046" 201211 59578 14 14 1600 3 1 "Union Libre" "Masculino" 24 78.34 "NoPay" 0 0 0 "1_Training"
"24047" 201211 59582 16 16 1800 3 1 "Union Libre" "Femenino" 24 88.13 "NoPay" 0 0 0 "1_Training"
"24048" 201211 59584 11 11 2000 3 0 "Casado" "Masculino" 24 97.93 "Indte" -1 0 1 "1_Training"
"24049" 201211 59585 10 10 1800 2 1 "Divorsiado" "Masculino" 24 88.13 "Indte" -1 0 1 "1_Training"
"24050" 201211 59586 9 11 2100 3 2 "Divorsiado" "Femenino" 24 102.82 "Indte" -1 0 1 "1_Training"
"24051" 201211 59588 16 16 1600 2 1 "Union Libre" "Masculino" 24 78.34 "NoPay" 0 0 0 "1_Training"
"24052" 201211 59593 11 11 1700 3 0 "Casado" "Femenino" 24 83.24 "Indte" -1 0 1 "1_Training"
"24053" 201211 59595 12 12 1600 5 2 "Casado" "Masculino" 24 78.34 "NoPay" 0 0 0 "1_Training"
"24054" 201211 59596 10 12 1300 2 1 "Divorsiado" "Masculino" 18 81.71 "NoPay" 0 0 0 "1_Training"
"24055" 201211 59597 20 20 1300 3 1 "Divorsiado" "Femenino" 18 81.71 "NoPay" 0 0 0 "1_Training"
"24056" 201211 59598 9 11 1600 3 1 "Casado" "Masculino" 24 78.34 "Indte" -1 0 1 "1_Training"
"24057" 201211 59603 15 15 1600 4 3 "Soltero" "Masculino" 24 78.34 "NoPay" 0 0 0 "1_Training"
"24058" 201211 59604 15 15 1400 1 1 "Union Libre" "Femenino" 18 88 "NoPay" 0 0 0 "1_Training"
"24059" 201211 59608 15 15 1600 3 1 "Union Libre" "Femenino" 24 78.34 "NoPay" 0 0 0 "1_Training"
"24060" 201211 59610 14 14 1700 3 2 "Union Libre" "Masculino" 24 83.24 "NoPay" 0 0 0 "1_Training"
"24061" 201212 59615 4 4 1100 0 0 "Casado" "Masculino" 18 69.14 "Pay" 1 1 1 "1_Training"
"24062" 201212 59617 2 2 1700 0 0 "Casado" "Femenino" 24 83.24 "Pay" 1 1 1 "1_Training"
"24063" 201212 59618 5 5 1100 0 0 "Divorsiado" "Masculino" 18 69.14 "Pay" 1 1 1 "1_Training"
"24064" 201212 59620 0 0 900 0 0 "Soltero" "Masculino" 12 81.66 "Pay" 1 1 1 "1_Training"
"24065" 201212 59622 0 0 1300 1 0 "Casado" "Masculino" 18 81.71 "Pay" 1 1 1 "1_Training"
"24066" 201212 59623 3 5 900 0 0 "Soltero" "Masculino" 12 81.66 "Pay" 1 1 1 "1_Training"
"24067" 201212 59626 2 2 1000 0 0 "Casado" "Femenino" 12 90.73 "Pay" 1 1 1 "1_Training"
"24068" 201212 59634 4 4 1800 0 0 "Casado" "Masculino" 24 88.13 "Pay" 1 1 1 "1_Training"
"24069" 201212 59635 3 3 1300 1 0 "Divorsiado" "Masculino" 18 81.71 "Pay" 1 1 1 "1_Training"
"24070" 201212 59637 0 0 1100 0 0 "Casado" "Masculino" 18 69.14 "Pay" 1 1 1 "1_Training"
"24071" 201212 59645 1 1 1100 0 1 "Soltero" "Masculino" 18 69.14 "Pay" 1 1 1 "1_Training"
"24072" 201212 59649 1 1 800 1 0 "Soltero" "Masculino" 12 72.58 "Pay" 1 1 1 "1_Training"
"24073" 201212 59650 0 0 1700 0 0 "Casado" "Masculino" 24 83.24 "Pay" 1 1 1 "1_Training"
"24074" 201212 59651 7 7 1000 0 0 "Divorsiado" "Femenino" 12 90.73 "Pay" 1 1 1 "1_Training"
"24075" 201212 59653 0 0 900 0 0 "Soltero" "Femenino" 12 81.66 "Pay" 1 1 1 "1_Training"
"24076" 201212 59654 1 4 900 0 0 "Casado" "Masculino" 12 81.66 "Pay" 1 1 1 "1_Training"
"24077" 201212 59655 0 0 500 1 0 "Union Libre" "Masculino" 6 87.27 "Pay" 1 1 1 "1_Training"
"24078" 201212 59656 3 5 1500 0 0 "Casado" "Masculino" 18 94.28 "Pay" 1 1 1 "1_Training"
"24079" 201212 59658 0 0 1000 1 0 "Viudo" "Masculino" 12 90.73 "Pay" 1 1 1 "1_Training"
"24080" 201212 59661 0 0 900 1 0 "Divorsiado" "Masculino" 12 81.66 "Pay" 1 1 1 "1_Training"
"24081" 201212 59667 12 14 1600 2 1 "Soltero" "Femenino" 24 78.34 "NoPay" 0 0 0 "1_Training"
"24082" 201212 59669 8 9 1900 3 2 "Divorsiado" "Masculino" 24 93.03 "Indte" -1 0 1 "1_Training"
"24083" 201212 59674 12 14 1800 2 2 "Divorsiado" "Masculino" 24 88.13 "NoPay" 0 0 0 "1_Training"
"24084" 201212 59675 17 17 2300 2 2 "Divorsiado" "Masculino" 24 112.62 "NoPay" 0 0 0 "1_Training"
"24085" 201212 59676 11 11 2200 3 0 "Union Libre" "Masculino" 24 107.72 "Indte" -1 0 1 "1_Training"
"24086" 201212 59677 13 15 1600 2 0 "Casado" "Femenino" 24 78.34 "NoPay" 0 0 0 "1_Training"
"24087" 201212 59678 14 14 1700 4 2 "Union Libre" "Masculino" 24 83.24 "NoPay" 0 0 0 "1_Training"
"24088" 201212 59679 12 12 1900 4 3 "Viudo" "Masculino" 24 93.03 "NoPay" 0 0 0 "1_Training"
"24089" 201212 59681 12 12 1600 4 2 "Casado" "Masculino" 24 78.34 "NoPay" 0 0 0 "1_Training"
"24090" 201212 59683 17 17 1900 2 3 "Viudo" "Masculino" 24 93.03 "NoPay" 0 0 0 "1_Training"
"24091" 201212 59697 13 13 1800 3 1 "Casado" "Masculino" 24 88.13 "NoPay" 0 0 0 "1_Training"
"24092" 201212 59698 16 16 1600 3 1 "Divorsiado" "Femenino" 24 78.34 "NoPay" 0 0 0 "1_Training"
"24093" 201212 59699 13 13 1200 3 2 "Casado" "Masculino" 18 75.43 "NoPay" 0 0 0 "1_Training"
"24094" 201212 59701 12 14 1800 2 2 "Casado" "Masculino" 24 88.13 "NoPay" 0 0 0 "1_Training"
"24095" 201212 59702 12 12 1600 3 2 "Union Libre" "Masculino" 24 78.34 "NoPay" 0 0 0 "1_Training"
"24096" 201212 59703 7 10 1900 1 1 "Union Libre" "Masculino" 24 93.03 "Indte" -1 0 1 "1_Training"
"24097" 201212 59705 14 14 1200 1 1 "Divorsiado" "Femenino" 18 75.43 "NoPay" 0 0 0 "1_Training"
"24098" 201212 59706 18 18 1800 2 2 "Divorsiado" "Masculino" 24 88.13 "NoPay" 0 0 0 "1_Training"
"24099" 201212 59708 14 14 2000 2 1 "Soltero" "Masculino" 24 97.93 "NoPay" 0 0 0 "1_Training"
"24100" 201212 59709 15 15 2000 3 1 "Divorsiado" "Femenino" 24 97.93 "NoPay" 0 0 0 "1_Training"
"24101" 201212 59712 11 11 1900 4 1 "Union Libre" "Femenino" 24 93.03 "Indte" -1 0 1 "1_Training"
"24102" 201212 59713 9 11 1600 1 2 "Soltero" "Femenino" 24 78.34 "Indte" -1 0 1 "1_Training"
"24103" 201212 59714 14 14 1800 2 1 "Divorsiado" "Masculino" 24 88.13 "NoPay" 0 0 0 "1_Training"
"24104" 201212 59716 10 10 1200 4 1 "Divorsiado" "Masculino" 18 75.43 "Indte" -1 0 1 "1_Training"
"24105" 201212 59717 12 12 2100 3 2 "Casado" "Femenino" 24 102.82 "NoPay" 0 0 0 "1_Training"
"24106" 201212 59718 11 11 1600 2 2 "Casado" "Masculino" 24 78.34 "Indte" -1 0 1 "1_Training"
"24107" 201212 59720 17 17 1900 3 2 "Viudo" "Femenino" 24 93.03 "NoPay" 0 0 0 "1_Training"
"24108" 201212 59721 10 12 1600 4 2 "Casado" "Masculino" 24 78.34 "NoPay" 0 0 0 "1_Training"
"24109" 201212 59726 11 11 1900 3 1 "Casado" "Femenino" 24 93.03 "Indte" -1 0 1 "1_Training"
"24110" 201212 59730 16 16 1900 1 2 "Divorsiado" "Masculino" 24 93.03 "NoPay" 0 0 0 "1_Training"
"24111" 201212 59731 17 17 1700 4 1 "Union Libre" "Masculino" 24 83.24 "NoPay" 0 0 0 "1_Training"
"24112" 201212 59735 13 13 1700 3 1 "Casado" "Masculino" 24 83.24 "NoPay" 0 0 0 "1_Training"
"24113" 201212 59736 10 12 1700 4 1 "Casado" "Masculino" 24 83.24 "NoPay" 0 0 0 "1_Training"
"24114" 201212 59738 12 12 1700 3 2 "Divorsiado" "Femenino" 24 83.24 "NoPay" 0 0 0 "1_Training"
"24115" 201212 59740 11 11 1700 4 2 "Divorsiado" "Masculino" 24 83.24 "Indte" -1 0 1 "1_Training"
"24116" 201212 59742 20 20 1900 3 1 "Casado" "Masculino" 24 93.03 "NoPay" 0 0 0 "1_Training"
"24117" 201212 59743 14 14 1300 4 2 "Divorsiado" "Masculino" 18 81.71 "NoPay" 0 0 0 "1_Training"
"24118" 201212 59745 16 16 1800 1 2 "Soltero" "Masculino" 24 88.13 "NoPay" 0 0 0 "1_Training"
"24119" 201212 59746 12 12 2100 2 1 "Divorsiado" "Masculino" 24 102.82 "NoPay" 0 0 0 "1_Training"
"24120" 201212 59747 11 13 1700 3 2 "Casado" "Masculino" 24 83.24 "NoPay" 0 0 0 "1_Training"
"24121" 201212 59749 10 10 2200 3 3 "Divorsiado" "Femenino" 24 107.72 "Indte" -1 0 1 "1_Training"
"24122" 201212 59752 13 13 1700 4 3 "Divorsiado" "Femenino" 24 83.24 "NoPay" 0 0 0 "1_Training"
"24123" 201212 59755 13 13 1800 2 3 "Divorsiado" "Masculino" 24 88.13 "NoPay" 0 0 0 "1_Training"
"24124" 201212 59758 14 14 1300 5 1 "Union Libre" "Masculino" 18 81.71 "NoPay" 0 0 0 "1_Training"
"24125" 201212 59760 14 14 1800 4 1 "Divorsiado" "Masculino" 24 88.13 "NoPay" 0 0 0 "1_Training"
"24126" 201212 59761 9 9 2300 3 0 "Casado" "Masculino" 24 112.62 "Indte" -1 0 1 "1_Training"
"24127" 201212 59762 12 12 1600 4 1 "Soltero" "Masculino" 24 78.34 "NoPay" 0 0 0 "1_Training"
"24128" 201212 59763 8 10 1600 1 2 "Divorsiado" "Femenino" 24 78.34 "Indte" -1 0 1 "1_Training"
"24129" 201212 59765 10 10 1900 2 3 "Divorsiado" "Femenino" 24 93.03 "Indte" -1 0 1 "1_Training"
"24130" 201212 59767 14 14 1700 5 3 "Casado" "Femenino" 24 83.24 "NoPay" 0 0 0 "1_Training"
"24131" 201212 59769 12 12 1900 3 3 "Casado" "Masculino" 24 93.03 "NoPay" 0 0 0 "1_Training"
"24132" 201212 59771 17 17 1500 4 2 "Union Libre" "Masculino" 18 94.28 "NoPay" 0 0 0 "1_Training"
"24133" 201212 59774 9 9 1500 3 2 "Casado" "Masculino" 18 94.28 "Indte" -1 0 1 "1_Training"
"24134" 201212 59776 12 14 1400 4 1 "Divorsiado" "Masculino" 18 88 "NoPay" 0 0 0 "1_Training"
"24135" 201212 59779 10 12 1400 4 2 "Viudo" "Masculino" 18 88 "NoPay" 0 0 0 "1_Training"
"24136" 201212 59784 12 12 1400 4 1 "Union Libre" "Masculino" 18 88 "NoPay" 0 0 0 "1_Training"
"24137" 201212 59786 13 13 1600 3 0 "Soltero" "Masculino" 24 78.34 "NoPay" 0 0 0 "1_Training"
"24138" 201212 59787 18 18 1700 3 1 "Soltero" "Masculino" 24 83.24 "NoPay" 0 0 0 "1_Training"
"24139" 201212 59790 17 17 2200 2 3 "Soltero" "Femenino" 24 107.72 "NoPay" 0 0 0 "1_Training"
"24140" 201212 59794 12 12 1700 2 1 "Casado" "Masculino" 24 83.24 "NoPay" 0 0 0 "1_Training"
"24141" 201212 59797 10 10 1900 3 2 "Divorsiado" "Masculino" 24 93.03 "Indte" -1 0 1 "1_Training"
"24142" 201212 59800 9 10 1400 2 2 "Union Libre" "Masculino" 18 88 "Indte" -1 0 1 "1_Training"
"24143" 201212 59801 12 12 2000 2 1 "Casado" "Femenino" 24 97.93 "NoPay" 0 0 0 "1_Training"
"24144" 201212 59804 12 12 1800 1 1 "Casado" "Masculino" 24 88.13 "NoPay" 0 0 0 "1_Training"
"24145" 201212 59806 14 14 1700 2 2 "Viudo" "Femenino" 24 83.24 "NoPay" 0 0 0 "1_Training"
"24146" 201212 59812 9 10 1900 3 2 "Casado" "Masculino" 24 93.03 "Indte" -1 0 1 "1_Training"
"24147" 201212 59814 13 13 1500 1 2 "Soltero" "Masculino" 18 94.28 "NoPay" 0 0 0 "1_Training"
"24148" 201212 59817 14 14 1700 2 1 "Divorsiado" "Femenino" 24 83.24 "NoPay" 0 0 0 "1_Training"
"24149" 201212 59818 1 7 1800 3 1 "Soltero" "Masculino" 24 88.13 "Pay" 1 1 1 "1_Training"
"24150" 201212 59820 12 12 1500 2 1 "Soltero" "Masculino" 18 94.28 "NoPay" 0 0 0 "1_Training"
"24151" 201212 59821 13 13 1500 2 2 "Casado" "Masculino" 18 94.28 "NoPay" 0 0 0 "1_Training"
"24152" 201212 59823 14 14 2100 2 2 "Casado" "Masculino" 24 102.82 "NoPay" 0 0 0 "1_Training"
"24153" 201212 59825 17 17 1700 2 1 "Casado" "Masculino" 24 83.24 "NoPay" 0 0 0 "1_Training"
"24154" 201212 59830 5 9 1900 1 3 "Soltero" "Masculino" 24 93.03 "Indte" -1 0 1 "1_Training"
"24155" 201212 59832 17 17 1400 4 1 "Union Libre" "Femenino" 18 88 "NoPay" 0 0 0 "1_Training"
"24156" 201212 59834 13 15 2200 3 1 "Casado" "Masculino" 24 107.72 "NoPay" 0 0 0 "1_Training"
"24157" 201212 59836 6 8 1900 2 3 "Soltero" "Femenino" 24 93.03 "Indte" -1 0 1 "1_Training"
"24158" 201212 59838 8 8 1600 4 1 "Viudo" "Femenino" 24 78.34 "Indte" -1 0 1 "1_Training"
"24159" 201212 59841 13 13 1600 3 2 "Casado" "Masculino" 24 78.34 "NoPay" 0 0 0 "1_Training"
"24160" 201212 59843 13 13 1700 3 2 "Soltero" "Femenino" 24 83.24 "NoPay" 0 0 0 "1_Training"
"24161" 201212 59844 13 13 1600 2 1 "Casado" "Femenino" 24 78.34 "NoPay" 0 0 0 "1_Training"
"24162" 201212 59845 14 14 2000 2 2 "Casado" "Masculino" 24 97.93 "NoPay" 0 0 0 "1_Training"
"24163" 201212 59847 11 13 1700 3 0 "Viudo" "Femenino" 24 83.24 "NoPay" 0 0 0 "1_Training"
"24164" 201212 59849 13 13 2000 2 1 "Soltero" "Masculino" 24 97.93 "NoPay" 0 0 0 "1_Training"
"24165" 201212 59852 7 7 2300 1 0 "Viudo" "Femenino" 24 112.62 "Pay" 1 1 1 "1_Training"
"24166" 201212 59853 15 15 1400 3 1 "Soltero" "Masculino" 18 88 "NoPay" 0 0 0 "1_Training"
"24167" 201212 59855 10 10 1500 2 1 "Casado" "Masculino" 18 94.28 "Indte" -1 0 1 "1_Training"
"24168" 201212 59856 15 15 1400 3 2 "Soltero" "Femenino" 18 88 "NoPay" 0 0 0 "1_Training"
"24169" 201212 59859 14 14 2300 2 0 "Casado" "Femenino" 24 112.62 "NoPay" 0 0 0 "1_Training"
"24170" 201212 59863 10 10 2000 4 2 "Viudo" "Masculino" 24 97.93 "Indte" -1 0 1 "1_Training"
"24171" 201212 59868 7 9 1800 3 0 "Divorsiado" "Masculino" 24 88.13 "Indte" -1 0 1 "1_Training"
"24172" 201212 59870 16 16 2000 1 2 "Casado" "Masculino" 24 97.93 "NoPay" 0 0 0 "1_Training"
"24173" 201212 59876 9 9 1600 3 1 "Casado" "Femenino" 24 78.34 "Indte" -1 0 1 "1_Training"
"24174" 201212 59879 11 11 1600 2 2 "Casado" "Masculino" 24 78.34 "Indte" -1 0 1 "1_Training"
"24175" 201212 59884 10 10 2200 3 1 "Divorsiado" "Masculino" 24 107.72 "Indte" -1 0 1 "1_Training"
"24176" 201212 59885 11 11 1900 2 3 "Soltero" "Masculino" 24 93.03 "Indte" -1 0 1 "1_Training"
"24177" 201212 59886 12 12 2200 4 1 "Casado" "Femenino" 24 107.72 "NoPay" 0 0 0 "1_Training"
"24178" 201212 59889 12 14 1500 4 0 "Divorsiado" "Masculino" 18 94.28 "NoPay" 0 0 0 "1_Training"
"24179" 201212 59890 17 17 1700 2 0 "Divorsiado" "Masculino" 24 83.24 "NoPay" 0 0 0 "1_Training"
"24180" 201212 59893 13 13 1600 2 3 "Viudo" "Masculino" 24 78.34 "NoPay" 0 0 0 "1_Training"
"24181" 201212 59894 13 13 2000 2 0 "Casado" "Masculino" 24 97.93 "NoPay" 0 0 0 "1_Training"
"24182" 201212 59903 11 11 2500 4 1 "Divorsiado" "Masculino" 24 122.41 "Indte" -1 0 1 "1_Training"
"24183" 201212 59904 9 9 1600 2 0 "Casado" "Masculino" 24 78.34 "Indte" -1 0 1 "1_Training"
"24184" 201212 59908 13 13 1900 3 1 "Casado" "Masculino" 24 93.03 "NoPay" 0 0 0 "1_Training"
"24185" 201212 59910 16 16 1700 3 2 "Union Libre" "Femenino" 24 83.24 "NoPay" 0 0 0 "1_Training"
"24186" 201212 59913 14 14 1800 3 2 "Casado" "Masculino" 24 88.13 "NoPay" 0 0 0 "1_Training"
"24187" 201212 59915 13 13 1600 2 3 "Divorsiado" "Femenino" 24 78.34 "NoPay" 0 0 0 "1_Training"
"24188" 201212 59918 6 9 1800 2 1 "Divorsiado" "Masculino" 24 88.13 "Indte" -1 0 1 "1_Training"
"24189" 201212 59921 11 11 1500 3 2 "Casado" "Masculino" 18 94.28 "Indte" -1 0 1 "1_Training"
"24190" 201212 59922 13 13 2100 4 2 "Soltero" "Masculino" 24 102.82 "NoPay" 0 0 0 "1_Training"
"24191" 201212 59932 19 19 1300 3 2 "Casado" "Femenino" 18 81.71 "NoPay" 0 0 0 "1_Training"
"24192" 201212 59935 16 16 1500 2 1 "Soltero" "Masculino" 18 94.28 "NoPay" 0 0 0 "1_Training"
"24193" 201212 59939 11 14 1400 2 3 "Soltero" "Femenino" 18 88 "NoPay" 0 0 0 "1_Training"
"24194" 201212 59942 14 14 2200 2 1 "Casado" "Femenino" 24 107.72 "NoPay" 0 0 0 "1_Training"
"24195" 201212 59947 11 13 1800 3 2 "Casado" "Masculino" 24 88.13 "NoPay" 0 0 0 "1_Training"
"24196" 201212 59951 24 24 1600 5 2 "Soltero" "Masculino" 24 78.34 "NoPay" 0 0 0 "1_Training"
"24197" 201212 59953 22 22 1600 3 0 "Divorsiado" "Femenino" 24 78.34 "NoPay" 0 0 0 "1_Training"
"24198" 201212 59954 21 21 1900 3 1 "Soltero" "Masculino" 24 93.03 "NoPay" 0 0 0 "1_Training"
"24199" 201212 59955 23 23 1600 5 0 "Soltero" "Masculino" 24 78.34 "NoPay" 0 0 0 "1_Training"
"24200" 201212 59956 20 20 1900 0 2 "Casado" "Masculino" 24 93.03 "NoPay" 0 0 0 "1_Training"
"24201" 201212 59957 21 21 1400 3 2 "Casado" "Masculino" 18 88 "NoPay" 0 0 0 "1_Training"
"24202" 201212 59960 23 25 1700 2 0 "Soltero" "Masculino" 24 83.24 "NoPay" 0 0 0 "1_Training"
"24203" 201212 59964 21 21 1700 3 1 "Casado" "Masculino" 24 83.24 "NoPay" 0 0 0 "1_Training"
"24204" 201212 59965 22 24 1800 3 1 "Casado" "Masculino" 24 88.13 "NoPay" 0 0 0 "1_Training"
"24205" 201212 59966 25 25 2200 1 1 "Casado" "Masculino" 24 107.72 "NoPay" 0 0 0 "1_Training"
"24206" 201212 59968 23 23 2200 3 2 "Union Libre" "Femenino" 24 107.72 "NoPay" 0 0 0 "1_Training"
"24207" 201212 59969 21 21 1500 3 1 "Casado" "Masculino" 18 94.28 "NoPay" 0 0 0 "1_Training"
"24208" 201212 59971 22 22 1900 2 2 "Divorsiado" "Masculino" 24 93.03 "NoPay" 0 0 0 "1_Training"
"24209" 201212 59972 26 26 2200 4 1 "Soltero" "Masculino" 24 107.72 "NoPay" 0 0 0 "1_Training"
"24210" 201212 59980 25 25 2100 4 0 "Divorsiado" "Masculino" 24 102.82 "NoPay" 0 0 0 "1_Training"
"24211" 201212 59982 17 21 1600 3 2 "Divorsiado" "Femenino" 24 78.34 "NoPay" 0 0 0 "1_Training"
"24212" 201212 59984 22 22 2000 0 1 "Soltero" "Masculino" 24 97.93 "NoPay" 0 0 0 "1_Training"
"24213" 201212 59987 25 25 1400 3 1 "Casado" "Masculino" 18 88 "NoPay" 0 0 0 "1_Training"
"24214" 201212 59990 24 24 1700 4 2 "Casado" "Masculino" 24 83.24 "NoPay" 0 0 0 "1_Training"
"24215" 201212 59994 25 25 1800 3 2 "Soltero" "Masculino" 24 88.13 "NoPay" 0 0 0 "1_Training"
"24216" 201212 59997 23 23 2100 4 1 "Casado" "Femenino" 24 102.82 "NoPay" 0 0 0 "1_Training"
"24217" 201212 59998 20 22 2200 4 2 "Soltero" "Masculino" 24 107.72 "NoPay" 0 0 0 "1_Training"
"24218" 201212 59999 25 25 1500 3 2 "Casado" "Femenino" 18 94.28 "NoPay" 0 0 0 "1_Training"
"24219" 201212 60003 20 20 1900 2 0 "Soltero" "Masculino" 24 93.03 "NoPay" 0 0 0 "1_Training"
"24220" 201212 60008 21 23 1800 3 2 "Union Libre" "Femenino" 24 88.13 "NoPay" 0 0 0 "1_Training"
"24221" 201212 60009 23 23 1500 4 2 "Divorsiado" "Femenino" 18 94.28 "NoPay" 0 0 0 "1_Training"
"24222" 201212 60011 23 23 2100 3 2 "Casado" "Masculino" 24 102.82 "NoPay" 0 0 0 "1_Training"
"24223" 201212 60013 22 22 1800 4 1 "Casado" "Femenino" 24 88.13 "NoPay" 0 0 0 "1_Training"
"24224" 201212 60018 24 24 1500 2 2 "Casado" "Masculino" 18 94.28 "NoPay" 0 0 0 "1_Training"
"24225" 201212 60019 26 26 1400 3 2 "Divorsiado" "Femenino" 18 88 "NoPay" 0 0 0 "1_Training"
"24226" 201212 60021 23 23 1600 4 2 "Soltero" "Masculino" 24 78.34 "NoPay" 0 0 0 "1_Training"
"24227" 201212 60026 29 29 1800 4 2 "Soltero" "Femenino" 24 88.13 "NoPay" 0 0 0 "1_Training"
"24228" 201212 60028 24 24 1900 3 1 "Soltero" "Masculino" 24 93.03 "NoPay" 0 0 0 "1_Training"
"24229" 201212 60033 24 24 1400 2 2 "Casado" "Masculino" 18 88 "NoPay" 0 0 0 "1_Training"
"24230" 201212 60034 24 24 1600 1 2 "Casado" "Femenino" 24 78.34 "NoPay" 0 0 0 "1_Training"
"24231" 201212 60039 24 26 2000 3 1 "Union Libre" "Femenino" 24 97.93 "NoPay" 0 0 0 "1_Training"
"24232" 201212 60043 22 22 1800 3 3 "Divorsiado" "Masculino" 24 88.13 "NoPay" 0 0 0 "1_Training"
"24233" 201212 60044 16 22 1500 2 0 "Union Libre" "Masculino" 18 94.28 "NoPay" 0 0 0 "1_Training"
"24234" 201212 60046 26 26 1500 2 2 "Soltero" "Femenino" 18 94.28 "NoPay" 0 0 0 "1_Training"
"24235" 201212 60047 22 24 1900 3 1 "Casado" "Femenino" 24 93.03 "NoPay" 0 0 0 "1_Training"
"24236" 201212 60050 19 19 1900 3 1 "Divorsiado" "Masculino" 24 93.03 "NoPay" 0 0 0 "1_Training"
"24237" 201212 60051 23 25 1900 2 2 "Union Libre" "Masculino" 24 93.03 "NoPay" 0 0 0 "1_Training"
"24238" 201212 60053 24 26 2000 3 2 "Union Libre" "Masculino" 24 97.93 "NoPay" 0 0 0 "1_Training"
"24239" 201212 60054 24 24 1400 2 0 "Union Libre" "Masculino" 18 88 "NoPay" 0 0 0 "1_Training"
"24240" 201212 60055 16 22 1700 2 1 "Casado" "Femenino" 24 83.24 "NoPay" 0 0 0 "1_Training"
"24241" 201212 60057 18 20 1700 2 3 "Divorsiado" "Femenino" 24 83.24 "NoPay" 0 0 0 "1_Training"
"24242" 201212 60072 25 25 2200 2 2 "Soltero" "Masculino" 24 107.72 "NoPay" 0 0 0 "1_Training"
"24243" 201212 60073 21 21 2000 1 2 "Casado" "Masculino" 24 97.93 "NoPay" 0 0 0 "1_Training"
"24244" 201212 60077 24 24 1900 1 0 "Union Libre" "Masculino" 24 93.03 "NoPay" 0 0 0 "1_Training"
"24245" 201212 60079 21 23 1500 2 0 "Soltero" "Masculino" 18 94.28 "NoPay" 0 0 0 "1_Training"
"24246" 201212 60081 19 19 1700 1 0 "Union Libre" "Masculino" 24 83.24 "NoPay" 0 0 0 "1_Training"
"24247" 201212 60082 26 26 1800 3 1 "Casado" "Masculino" 24 88.13 "NoPay" 0 0 0 "1_Training"
